Label,Text
Positive,ഈ ഓണം ഇട്ടിച്ചനും പിള്ളേരും ഇങ്ങേടുകുവാ.. ഏട്ടന്റെ അനിയന്മാർ ലൈക് ബട്ടൺ അടിച്ചു പൊളിക്ക്
unknown_state,ettan fans ibdee common
Positive,ഓണം ഏട്ടനും പിള്ളേരും എടുത്തു....  ഇട്ടിമാണി
Negative,"നെഞ്ചിലെ ചങ്കിടിപ്പായിരുന്നു ലാലേട്ടൻ...  ഓരോ പടത്തിനും കാത്തിരിക്കുമായിരുന്നു ലാലേട്ടാ.. പക്ഷെ, ഇങ്ങക്ക് ഇപ്പൊ ചാണകത്തിന്റെ മണമാണ്.  എന്തിനും ഏതിനും ബ്ലോഗെഴുതുന്ന ഏട്ടന് ഞങ്ങൾ പിള്ളേർ തെരുവിൽ ചാകുമ്പോൾ മിണ്ടാട്ടമില്ല.  ലാലേട്ടാ, ഇനി ഏട്ടന്റെ പടത്തിന് തിയേറ്ററിൽ വന്ന് കാണാൻ ഞങ്ങളില്ല. ഇങ്ങനെയെങ്കിലും ഞങ്ങൾ പ്രതിഷേധിക്കണ്ടേ? എന്നാലും Tv യിൽ വന്നാൽ കാണും.   #SorryLalettan"
Negative,എന്താ സിദ്ധിക്കേ രാജ്യം nrc പ്രശ്നത്തിൽ നിൽകുമ്പോൾ നീ ഇവിടെ ബോംബ് ഉണ്ടാക്കുകയാണോ
Negative,Ee padam pottumm 100 per suree
Negative,ഡയറക്ടർ സിദ്ധീക്ക് മമ്മൂട്ടിക്ക് മാത്രമേ നല്ല ചിത്രം ചെയ്തു കൊടുക്കുള്ളു ... ലാലേട്ടനെ താറടിക്കണം അത്രേയുള്ളൂ ആ നാറിക്ക് .... വെറുതെ അല്ല ഈ ഫിലിം ആന്റണി പെരുമ്പാവൂർ പ്രൊഡ്യൂസ് ചെയ്യാതിരുന്നത് ..... ലാലേട്ടൻ കാര്യങ്ങൾ മനസിലാക്കണം ....
Positive,Arum trailar kandu padathine Vila edaruthu...trailar nannayittu karyam Ella ....padam eragumbol athu manasil akum ellarkkum....trailar alla cinima athu orthal nannu
Mixed_feelings,Best....trailer adipoli ayal parayum ithu kanditu arum parayndaaà padam iragatte nnu....ippo paraynu trailer porannu....ini arum movie kanan povilleee
Positive,ആക്ഷൻ കൊള്ളാം ലാലാജിയെ  പോലെ തടിയനങ്ങി പണിയെടുക്കാൻ ആരുണ്ടിവിടെ
unknown_state,Lalettante padathinte trailer irangiyaal aadhyam kaanaan odi varunnath ikka fans aanu.. enthaa cheyyukaa....
unknown_state,Ith lalettante vaka BIG BORE trailer
Positive,Ithokke school pillarod poi para saare - verum trendy powli dialogue Lal etta
Mixed_feelings,lalettan polibut BGM adipoli aakamayirunnu ennullavar like adikk
Negative,മാമാങ്കം തീയറ്ററിൽ നിന്ന് വാഷ് ഔട്ട് ആയതിന്റെ സങ്കടം ഗുഹനോളികളുടെ കമന്റ്സ് ഇൽ കാണാൻ ഉണ്ടല്ലോ
Mixed_feelings,ട്രയ്ലർ. ഒന്നു കൂടി നന്നാകാമായിരുന്നു.....ലുസിഫെറിന്റെ ആ ഒരു ഇതു കിട്ടിയില്ല.....ഷൈലോക് കലക്കി എന്നു പറയാതിരിക്കാൻ വയ്യ........ഇനി theaturil ആര് കലക്കും എന്നു അറിഞ്ഞാൽ മതി....ഇകയുടെ ആദ്യ നൂറു കോടി പദത്തിന് വേണ്ടി കട്ട weight
Mixed_feelings,Trailer എഡിറ്റിംഗ് കുറച്ചു കൂടി നന്നാകാം ആയിരുന്നു.. കൊള്ളാം...
unknown_state,"Hi friends,  നിങ്ങൾ പഴയ ഗാനങ്ങൾ ഇഷ്ടപ്പെടുന്നവർ ആണെങ്കിൽ എന്റെ ചാനൽ ഒന്ന് subscribe ചെയ്യണേ."
Negative,ഇത് ഒക്കെ വല്ല നഴ്സറി പിള്ളേർക്കും കാണിച്ചു കൊട് എജ്ജാതി വളിപ്പ്
Positive,പടം വിജയിക്കും അത് എത്ര d grade ചെയ്യാൻ വന്നിട്ടും കാര്യമില്ല. പടത്തിന്റെ ട്രൈലെർ കണ്ടിട്ടു കാര്യം ഇല്ല. പടം കാണണം പോയിട്ടു. ട്രൈലെർ nokkitanu എങ്കിൽ പുലി സിനിമയുടെ ട്രൈലെർ പൊളി ആയിരുന്നു പടം മൂഞ്ചി. അപ്പൊ ഇത് നോക്കിയിട്ടു കാര്യം ഇല്ല. പടം ഇറങ്ങുന്നതിനു മുന്ന് ഇങ്ങനെ d grade cheyyanangil entha ചെയ്യാ കഞ്ഞി പിള്ളേരെ. Mammangam പൊട്ടിയതിന്റ കലിപ്പ് തീർക്കേണ്ട. ഒരു ഹൈപ്പും  ഇല്ലാതെ ഇറങ്ങുന്ന പടം ആണ്. So പടം വിജയിക്കും. കാരണം അതിന്റെ നടന്റെ പേര് മോഹൻലാൽ എന്നാണ്. ഫാമിലി & ആക്ഷൻ എല്ലാം ചേർന്ന ഒരു സിനിമ ആയിരിക്കും ഇത്. All the best laletta
unknown_state,വല്യേട്ടൻ ഒക്കെ ഇക്ക പണ്ടേ വിട്ട സീനാ.....
Mixed_feelings,പൊളിച്ചു എന്നാലും കുറച്ചു കൂടി interesting ആയില്ല എന്ന് തോന്നി All the best ലാലേട്ടാ...കട്ട സപ്പോർട്ട് ഉണ്ടാവും
Negative,"Theere poraathoru trailer. Aadhyam Lalettante  still photo okke, kurachu nannakkarunnu"
Negative,Ee movie nan kannula Lal RSS
Negative,Old number onnum ekkillaa..its new gen world...etra valya star aayalum
not-malayalam,Sir I am ur big fan sir ....  From Vijayawada Andhra Pradesh
Negative,"മനപ്പൂര്‍വ്വം ano ലാലേട്ടന് വെച്ചു മാത്രം സിദ്ദിഖ്‌ eeyedayai  igne(ladies and gentlemen, big brother) . Valom karuthi kooti!"
Negative,To M&M nalla role onnum ilel korach kalam veetilirik. Veruthe katta koora padangal ondaki verupikathe.   Atho thaikelavan akanenu munne maximum paisa indakanolla pedappadano
Negative,ഒടിയൻ എഫക്റ്റ്.....കൂടതൽ expectations ilyaathe poi കാണാം
Negative,Nayakan maatkku age koodumpol thorum cmemayude perum marunnu.. Big brother.. Great father.. Valyettan.. Ini kurachu kalam kazhyumpol ivaride cinemakalude peru.. Valyappoppan.. Grand dady... My grandpa..
Mixed_feelings,ഇത് ഒറിജിനൽ അല്ലേ?? Pls..make Powerful one !
Negative,എന്തോന്നെടെ ഇത് സമയം കിട്ടുമ്പോൾ ആ shylock ടീസർ ഒന്ന് പോയി കാണു... എന്നിട്ട് കണ്ടു പടി...
Positive,ബ്രദർ  ട്രെയ്ലറിൽ ഒളിപ്പിച്ച സസ്പെൻസുകൾ കണ്ടോ . പടം  ഞെട്ടിക്കും
Negative,ഒരു neutral fan എന്ന നിലയിൽ പറയട്ടെ. ലാലേട്ടനെ വെച്ച് മാസ്സ് പടങ്ങൾ ഈ അടുത്തൊന്നും ഇറക്കിയിട്ട് കാര്യമില്ല.കാരണം അങ്ങനെ ഇറക്കുവാണെങ്കിൽ ലൂസിഫർ ന്റെ മേലെ നിൽക്കുന്ന സാധനം ഇറക്കണം....ഹാ empuran വരുന്നത് വരെ കാത്ത് നിക്കാം..
Positive,Trailer impress cheyyulaayirikkum but ee padam van hit aakum
Positive,Trailer impress cheyyulaayirikkum but ee padam van hit aakum
unknown_state,"ഞാൻ വിവാഹമോചിതയായി,\r ഒടുവിൽ ഭർത്താവിനെക്കുറിച്ച് വെളിപ്പെടുത്തി \r ആരാധകരുടെ പ്രിയ ആര്യ\r Video -"
Negative,എല്ല മീശപിരി പടങ്ങളും പോലെ same കഥ ആയിരിക്കും
Mixed_feelings,Siddiqinte direction aayathu kondu padathinte karyam pokakanaa sadyatha. Pinne lalettan abinayichu adjust cheyumayirikum script kollamenkil
Negative,ട്രെയിലർ പോരപടം  അടുത്ത  ലേഡീസ്& ജന്റിൽമാൻ  ആവതിരുന്നൽ മതിയായിരുന്നു
Negative,Poor editting.kurachu koodi dialogue add cheyyayirunnu.very bad.
Positive,"Ithu verum oru sample trailer, Final trailer onnnu varattee."
not-malayalam,Mammuty or lalettan fans like here
unknown_state,"പുതു പുത്തൻ Editing Videos കാണാൻ എന്റെ channel സന്ദർശിക്കു....  Like, share  & Subscribe"
unknown_state,ഇതൊക്കെ  വെല്ല സ്കൂൾ  കുട്ടികളോട്   പോയി   പറ  സാറേ
unknown_state,തികച്ചും വ്യത്യസ്തം അല്ലാത്ത ഒരു ചാനൽ
Negative,ന്ത്‌ ഊള ട്രൈലെർ ആണടൊ.. ആരാ ഇതിന്റെ എഡിറ്റർ
Mixed_feelings,aaa ussaaarrrr trailer cut onnooode nannakkamayirunnu
Negative,എന്റെ പോന്നെ വേണ്ട .. Ladies and gentlemen ആദ്യ ദിവസം പോയി കണ്ടത്  ഇപ്പോഴും ഓർക്കുന്നു.
unknown_state,കിടിലൻ വാട്ട്സപ്പ്  ട്രിക്ക്സ്    ലൈക്ക്
unknown_state,കീരിക്കാടൻ ജോസിനെ പറ്റി അമ്മ ഭാരവാഹി ഇടവേള ബാബു പ്രതിക്കരിക്കുന്നു
unknown_state,90s  kids     arengilum  undo? നമ്മൾ   പണ്ട്     റെയിൽവേ   സ്റ്റേഷനിൽ    കണ്ടു   കൊണ്ടിരുന്നതിന്റെ    ബാക്കി പത്രമല്ലേ      ഇപ്പോൾ   എല്ലാവരും     കൊണ്ടിരിക്കു്ന്ന    ടീസർ    & ട്രൈലെർ
unknown_state,കരിക്കിലെ ലോലന്റെ പ്രേമം കണ്ടിട്ടുണ്ടോ  ഒന്ന് കണ്ടു നോക്കു   Share and subscribe us
Negative,ഷൈലോക്കിന്റേതും ഊള ടീസർ ബിഗ് ബ്രദറിന്റേതും ഊള ടീസർ
unknown_state,ആരോ ഒരാളല്ല എന്റെ ഏട്ടൻ My big brother
Mixed_feelings,Trailer pora .... cinema nannavumenn pratheekshikkunnu
unknown_state,Lalettante shaddikku vallom sambavichaal.  Shylock hit aavum
unknown_state,Aaro oral alla ente Ettaan . My big brother
Negative,trailer kurachu better akamayirunnu.poor editing aayi poyi
unknown_state,"ഷെഡ്ഡിക്ക് എന്തെങ്കിലും പറ്റിയാൽ പുതിയ ഷെഡ്ഡി വാങ്ങി ഇടണം ഇല്ലെങ്കിൽ പുറം ലോകം കാണും എന്നായിരുന്നെങ്കിൽ പൊളിച്ചേനേ.,,,,"
unknown_state,2019 le top 7 hit dialogues..
Negative,Trailer ondakaan aarinjoodel.....valla Trollanmarku koduthoode....allel...RCM Promo and Remix karku koduthude....chumma minichu thannene....ithu orumathiri...ayye
Mixed_feelings,ഒരു 2 nd ട്രെയിലർ വേണം... ഇൗ വീഡിയോന്റെ thumbnailum മാറ്റൂ  ട്രെയിലർ മോശം ആക്കിയെങ്കിലും പടം സൂപ്പർഹിറ്റ് ആയ റൺ ബേബി റൺ പോലേയവനെ ഇൗ സിനിമയും എന്ന് ആഗ്രഹിക്കുന്നുലാലേട്ടൻ
