Label,Text
Positive,Sir ನಮ್ಮಲು communist ಆಡಳಿತ ಬಂದರೆ ಯಾವ ರೀತಿ ಇರಬಹುದು ಎಂಬುವುದರ ಬಗ್ಗೆ ಮಾಹಿತಿ ಬೇಕು ಮತ್ತು ಅನುಕೂಲ ಅನಾನುಕೂಲ ಗಳ ಬಗ್ಗೆ ತಿಳಿಸಿ ಕೊಡಿ ದಯವಿಟ್ಟು
Positive,Sir ಇದಂತೂ ದೊಡ್ಡ ಪ್ರಯತ್ನ ವಾಗಿದೆ . ನಮ್ಮ ಜನರಲ್ಲಿ ಪ್ರಾಯೋಗಿಕ ಮನೋಭಾವನೆ ಮೂಡಿಸುವ ಮತ್ತು ನಮ್ಮ ದೇಶದ  ಜನರ ನೋನೋಬನೆ ಬಗ್ಗೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಹೇಳಿದ್ದೀರಿ ಇಂತ ಪ್ರಯತ್ನ ಗಳಿಂದ ನಮ್ಮ ತಪ್ಪುಗಳ ಹರಿವು ಆಗುದು ಮತ್ತೆ ಬದಲಾವಣೆಗೂ ಸದ್ಯ ವಾಗುತ್ತೇ ದಯವಿಟ್ಟು ಇದೇ ತರಹದ ಇನು ಹೆಚ್ಚಿನ ವೀಡಿಯೋ ಗಳ ಅವಶ್ಯಕತೆ ಇದೇ. ನಿಮ್ಮ ಒಂದು ವಾಹಿನಿಯ ಮೂಲಕ ಜನರ ತಪ್ಪು ಹರಿವು ಆಗಬೇಕು....nನನ್ನ ಮೂಲಕ ನಿಮ್ಮ ಪ್ರಯತ್ನಕ್ಕೆ ಹೃದಯ ಪೂರಕ ಧನ್ಯವಾದಗಳು .
Negative,Hello dr. Vivek bindra video copy madidra? Never mind copy adru channagittu
Positive,Krishna daliya Krishna Modi ke geet
not-Kannada,Good comment bro....nContinue ......
Positive,Super super super mahithi
Mixed feelings,bro ನಿನ ಹತ್ರ ಏನಾದರೂ idea idre ಹೇಳಬಹುದು alva ?
Mixed feelings,ಡುಬೇಕ್ add ಕಾನುನುಬದ್ದವಾಗಿದೆಯ??? ಇಂಜಿನಿಯರಿಂಗ್ ಮಾಡಿ ಕೆಲಸ ಮಾಡೊದ ಬಿಟ್ಟು ಜೂಜ್ ಆಡ್ತನಂತೆ ಲಕ್ಷ  ಕಳೆದುಕೊಂಡು ಮೇಲೆ ಬುದ್ಧಿ ಬರತ್ತೆ
unknown state,Prajakeeya barle beku
Mixed feelings,Sir make vidieo on drone prathap
Positive,Avara sarvadhukaranu plus point adre Alli sarvadhikarirana deshada heligegaagi use maadiddare.
Positive,ತುಂಬಾ ಹರಿತವಾದ ಕಣ್ತೆರೆಸುವ ಪ್ರಾಮಾಣಿಕ ಪ್ರಯತ್ನ. ಇಂತಹ ಇನ್ನೂ ಹೆಚ್ಚಿನ ಕಾರ್ಯ ಕ್ರಮಗಳು ಮೂಡಿಬರುವ ಮೂಲಕ ಪರಿಸ್ಥಿತಿಯನ್ನು ಸಮರ್ಥವಾಗಿ ಸುಧಾರಿಸಲು ಸೀರಿಯಸ್ ಕಾರ್ಯ ತತ್ಪರ ಮನಸ್ಥಿತಿಯನ್ನು ತರುವ ನಿಟ್ಟಿನಲ್ಲಿ ಸತತ ಪ್ರಯತ್ನ ತೀವ್ರ ವಾಗಬೇಕು..... ನಿಮ್ಮ ಪ್ರಯತ್ನ ಶ್ಲಾಘನೀಯ....ಯೋಗೀಶ್ ಭಟ್ ಬೆಂಗಳೂರು
not-Kannada,good   one
Positive,Tumba olle vishya tilsidira geleya ellaru prayatna madona
Mixed feelings,Nav itara iroke karana Congress party
Negative,ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷಗಳ ಕಿತ್ತಾಟ ಜಾಸ್ತಿ. ದೇಶಕ್ಕೆ ಅವಶ್ಯಕತೆ ಇರುವ ಅಭಿವೃದ್ಧಿ ಕೆಲಸ ಮಾಡಲೂ ಹೊರಟಾಗ ಇದರಲ್ಲಿ ಏನು ಭ್ರಷ್ಟಾಚಾರ ಇದೆ ಅನ್ನೊಂದು.... ಹಾಗೇಯೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ ದೇಶದ ಅಭಿವೃದ್ಧಿಗಿಂತ  ವೈಯಕ್ತಿಕ ಅಭಿವೃದ್ಧಿ ಮಾಡಿಕೊಳ್ಳುವ ವರೆ ಜಾಸ್ತಿ( ಭ್ರಷ್ಟಾಚಾರ) ಮಿತಿ ಮೀರಿದೆ.. ತಂತ್ರಜ್ಞಾನದ ಕೊರತೆ ಕೂಡ ಇದೆ. ಮೊದಲು ನಮ್ಮಲ್ಲಿ ಇರುವ ಸಮಸ್ಯೆಗಳನ್ನು ಪರಿಹರಿಸಿಕೊಡರೆ ನಮ್ಮ ದೇಶದಲ್ಲಿಯೇ ನಮಗೆ ಬೇಕಾದ ಅಗತ್ಯ ವಸ್ತುಗಳ ತಯಾರಿಕಾ ಕಂಪನಿಗಳು ಸ್ಥಾಪಿಸಬಹುದು....nಧನ್ಯವಾದಗಳು ಅಣ್ಣ
Positive,ಚೀನಾ ಎಷ್ಟೇ ಮುಂದುವರೆದಿದ್ದರೂ ಅದು ಅನ್ಯದೇಶವೇ ಹೊರತು ನಮ್ಮ ದೇಶವಾಗುವುದಿಲ್ಲ. ಅವರನ್ನು ಹೊಗಳಿ ನಮ್ಮನ್ನು ತೆಗಳಿ ಯಾವುದೇ ಪ್ರಯೋಜನವಿಲ್ಲ. ನಾವು ಪ್ರಜೆಗಳಾಗಿ ಯಾವರೀತಿ ನಡೆದರೆ ದೇಶವನ್ನು ಮುನ್ನಡೆಸಲು ಸಾಧ್ಯ ಎಂದು ನಮ್ಮಲ್ಲಿ ಅರಿವು ಮೂಡಿಸುವ ಸಂಘಟನೆ ಅತ್ಯಗತ್ಯ. ಮೋದಿ ಸ್ವಚ್ಛ ಭಾರತ ಅಭಿಯಾನವನ್ನು ಆಡಿಕೊಂಡು ಹಂಗಿಸಿದವರೆ‌ ಹೆಚ್ಚು. ಸ್ವಚ್ಛ ಭಾರತವನ್ನು ಮೋದಿ ಮಾಡುವುದಲ್ಲ ಬದಲಾಗಿ ಅದು ದೇಶದ ನಾಗರೀಕರ ಕರ್ತವ್ಯ ಎಂದು ಒಬ್ಬರಿಗೂ ಅನಿಸಲಿಲ್ಲ. ಈಗಲೂ ಮೋದಿ ಏತಿ ಎಂದರೆ‌ ಅಲ್ಲ ಪ್ರೇತಿ ಎನ್ನುವ ಜನರಿದ್ದಾರೆ.   ಯಾವುದೇ ಒಳ್ಳೆಯ ಕೆಲಸಕ್ಕೆ ಕಾಲೆಳೆಯುವ ಜನರು ದೇಶದಲ್ಲಿ ತುಂಬಿ ತುಳುಕುತ್ತಿದ್ದಾರೆ. ದೇಶ ದ್ರೋಹಿಗಳನ್ನು ಬೆಂಬಲಿಸುವ
Mixed feelings,China da environment hegide yargu gotila
Positive,ಮೋದಿ ನೋಡಿ ಕಲಿಯಬೇಕು ಬರಿ ಬಾಯಿ ಮಾತಿನಲ್ಲಿ ಹೇಳಿ ಉಪಯೋಗ ಇಲ್ಲ ಚೀನಾ ತರ ಮಾಡಿ ತೋರಿಸು ಅವರು ರಫ್ತು ಮಾಡುವ  ಜಿಡಿಪಿ ನಮ್ಮ ಇಡೀ ದೇಶದಲ್ಲಿ ಇಲ್ಲ ಮೋದಿ ನಿನಗೆ ಮತ್ತು ನಿನ್ನ ಸಂಘಿಗಳಿಗೆ ಬರಿ ಹಿಂದು ಮತ್ತು ಮುಸ್ಲಿಂ ಅಂತ ಕೋಮುವಾದ ಮಾಡಿ ನಮ್ಮ ದೇಶವನ್ನು ಪಾತಲಕೆ ನೂಕಿದೆ
Positive,Nim maaathu elrugu kelsohagididdre thumba olledagtitthu ....
Positive,idella nodidre sarvadikarane sari ansutte. prajaprabhutdvalli 1000 bhrashtaru. sarvadikara adalitadalli obbane bhrashta. adakke soudi
Positive,ನಮ್ಮ ದೇಶದ ರಾಜಕಾರಣಿಗಳು ಚಿಲ್ಲರೆಗಳು ನಿಜಕ್ಕು ಸತ್ಯ
Negative,Avara desha dalli erodu aethu....nnHagadre Namma deshadalli avarige arthikate Alli seddu hodeyuvanta vishyagalu yavu edave.....
Mixed feelings,en helde guru
Positive,ಅದ್ಬುತವಾದ ಮಾತುಗಳು ಆಡಿದಿರಿ ನೀವು ..Mast maga Ni best maga
Positive,Nija helidri sir..! Nimma video nodi admele kuda namma bhatiyaru  badalali antha pray madtini.
Negative,ಚೀನಾ ಕಾಮಿನಿಸ್ಟ್  ದೇಶ.? ನಮ್ಮ ದೇಶದಲಿ ರಾಜಕೀಯ  106 ಪಾರ್ಟಿ. n106 ಕ್ಯಾಸ್ಟ್.  106 ಧರ್ಮ . 1006 ಮಾತುಗಳು ಸಮಸ್ಯೆಳು
unknown state,Hiii......Amar Prasad avre
Negative,ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ದಲ್ಲಿ ಗೆಲ್ಲಲು ಈಗ ದುಡ್ಡು ಬೇಕಾಗಿಲ್ಲ ಪಾಕಿಸ್ತಾನ ಅಥವಾ  ಇಸ್ಲಾಂ ಮೇಲೆ  ಅವಾಜ್ ಹಾಕಿದರೆ ಅವನಿಗೆ ಪ್ರಧಾನಿ ಪಟ್ಟ ಕೊಡುತ್ತಾರೆn ನಮ್ಮ ಮೋರಿಗೆ ಮುಸಲ್ಮಾನರನ್ನು ಸಾಯಿ ಸೋದೆ ಅವರ ಅಭಿವೃದ್ಧಿ
Negative,ಕಳಪೆ ವಸ್ತುಗಳ್ನು ಉತ್ಪದಾನೆ ಮಾಡಿ ಬೇರೆಯವರ ಹೊಟ್ಟೆಮೇಲೆ ಒಡಿಯೋದು ತಪ್ಪಲ್ವ
Positive,ಯಾರು ನಿಜವಾದ ವಿಶ್ವಗುರು? ಇದು ಬರೀ ಘೋಷಣೆಗಳ ಸರ್ಕಾರ!
Positive,ಭಾರತದಲ್ಲಿ ಬರಿ ರಾಜಕಾರಣ ಮತ್ತು ತಮ್ಮ  ಮಕ್ಕಳ  ರಾಜಕೀಯ ಪ್ರವೇಶ ಮತ್ತು ಹಣ ಮಾಡು ರೀತಿ ಯಾವ ಕಾಯೀಲೇ ಬಂದ್ರೇ ಪ್ರವಾಹ ಆದರೆ ಎಷ್ಟೊ ಹಣ ಬರುತ್ತೆ ಮತ್ತುnಯಾವ ರೀತಿ ಬರುತ್ತೆ ಕೂಳ್ಳೇ ಹೊಡೆದು ಯಾವ ಜಾಗದಲ್ಲಿ  ಇದರ ಬಗ್ಗೇ ಯೋಚನೆ
Mixed feelings,Upendra tara ideas eroru PM
Positive,It is toooo best sir... nIdann nodi  adru arta madkobeku rajkaranigalu...
Positive,ನಿಮ್ಮ ಮಾತು ಕೇಳಿದ್ರೆ. ನಾವು ಭಾರತೀಯರು ಬಹಳಾ ಮುಗ್ದ ಜನ ಅನ್ನೋ ಯೋಚನೆ ಬರುತ್ತೆ.what seylusin
Positive,ನಮ್ಮ ದೇಶದಲ್ಲಿ ದೊಡ್ಡದಾದ ಬಂಡವಾಳಗಳನ್ನ ಹೂಡಿ ಬಿಜಿನೆಸ್ ಮಾಡಿ ಲಾಭ ಮಾಡಬೇಕುನ್ನುವವರು ಬಹಳಾ ಜನ ಇದಾರೆ ಲಾಭ ಹೆಚ್ಟಾದಷ್ಟು .ಸರ್ಕಾರ ಇನ್ಕಮ್ ಇಡಿ ಅಂತ ತೊಂದರೆಗೊಳಗಾಗುವ ಸಾಧ್ಯತೆಯಿರುತ್ತದೆಂದು ಮುಂದೆ ಬರುವುದಿಲ್ಲ
Mixed feelings,ಬರೀ adds bartave.
Mixed feelings,ಯಾರು ದೊಡ್ಡ ಮಟ್ಟದಲ್ಲಿ ಬೆಳೆಯುತ್ತಾರೆ ಅವರನ್ನು ಪಕ್ಷಕ್ಕೆ ಸೇರುವಂತೆ ಒತ್ತಾಯ ಮಾಡುದು ಪಕ್ಷಕ್ಕೆ ಸೇರದಿದ್ದರೆ ಐಟಿ ಇಡೀ ರೈಡ್ ಮಾಡಿಸುದು ಅವರಿಗೆ ಬೇರೆ ದಾರಿ ತೋಚದೆ ಆತ್ಮಹತ್ಯೆ ಮಾಡುದು
unknown state,Yes bro ...
Positive,ಮೊದಲು ನಾವು ಬದಲಾಗ ಬೇಕು
Positive,Thank you sir
Negative,ಚೀನೀಯರ ವಿಚಿತ್ರ ಆಚಾರ ಹಾಗೂ ಅದರ ಧುಷ್ಪರಿನಾಮ ತಿಳಿಸಿ. ಉದಾಹರಣೆ
Positive,Sir raajakaranigala tappilla sir avru Mado plange Nam youths jaathi ad idu hodedaata maadi saaytiralla adu tappu sir yuvakaru sari idre hella sari iruthe politiciansge gothu sir naav Indians hege anta Nam Kachada buddi bittu Deshada bagge yochne madbeku WhatsApp university badlu skill improvement madodu nodbeku
Mixed feelings,Shrinidhi surya avru idre chanagirutte
Positive,Sir modalu namm Deshadalli Tustikaran rajakarana irorvaregu namm paristiti ide
Positive,ನಾವು ವಿಶ್ವ ಗುರುಗಳು ...
Mixed feelings,Namma bharatadalli baren Hindu muslims G D P tumba jaste..ogattu ella hege  edre  e jamanudalle china ge meresoke agalla..
Negative,Amar prasaad sir nam deshadalli chaina kinta  talehidukaru jassti edare gotta nam desha en kammi ella eslamikarana maadodaralli chaina kinta kammi ella nam deshadalli jana nammanna aa devastanakke sersilla ee devastanakke serlilla annoru chaina kinta kammi ella 100 ralli 35 % marks tagondru avrige meesalatiyalli kelsa tagolloru en chaina kinta kammi ella.nodona  chainadalli estodu savalattu torsi nodona.
Positive,ಪ್ರಜಾಕೀಯ ಇದಕೆಲ್ಲ ಪರಿಹಾರ. ಹಾಗಂತ ನಾನು ಮೋದಿಯವರನ್ನ ವಿರೋಧಿಸಿ ಅಂತ ಹೇಳುತಿಲ್ಲ. ಮೊದಲಿಗೆ ಕರ್ನಾಟಕದಲ್ಲಿ ಪ್ರಜಾಕಿಯ ಸ್ಥಾಪಿಸಿ
Positive,I like it sr good job
Positive,IAS IPS madirorigintha politicians  ge value jasti iro namma vishala manassina Indians badlagovargu nnam desha beliyodu kasta ide
Mixed feelings,Nice infromation   brother ... n   But.   Ella problems. Bagge matdiri solution en madbeku ..anta helivalaa brother ..      ..   ivelladakku solution Andre ..(MONEY (NAMMA TAX AMOUNT )=GOVT ).  Alva n  nSimple agi helbeku Andre ..main problem   politics anta ella gottu .... AdKke solution ..????????     Nive helida haage.   ##  Revolution. ##n  Aa REVOLUTION (#prajaakeeya )ivg strt agide ..nivu adakke kai jodisbeku Alva ... Idu correct
Positive,Sir ond mathelthini  ond sarkara minimom 20 Varsha irbeku avaga desha abiruddiagokke ankula aguthe brastachara nilbeku
Positive,Sir chinag Takkar kodo innond deshaneilva    prapanchdalli
Mixed feelings,Communist Sarkar beku bharat dalli nu nam avrige freedom jasti agide
Positive,ನಮಸ್ತೆ ಮಸ್ತ್ ಮಗಾ.ಕಾಮ್nnನಿಮ್ಮ ಚಾನಲ್ ಅಭಿಮಾನಿಗಳಲ್ಲೊಬ್ಬ ನಾನು...nನಿಮ್ಮ ವಿಡಿಯೋಗಳಿಗಾಗಿ ಕಾಯ್ತಿರ್ತೇನೆ...nnಈ ವಿಡಿಯೋ ನೋಡಿ ಯಾಕೋ ಒಂದಷ್ಟು ಚರ್ಚೆ ಮಾಡಬಹುದೇನೋ ಅನ್ನಿಸ್ತು... ನನಗನಿಸಿದ್ದನ್ನ ಹೇಳ್ತಿದೇನೆ... nಸರ್ಕಾರಗಳ ನಿರ್ಲಕ್ಷ್ಯದ ಬಗ್ಗೆ ನೀವಂದದ್ದು ಸರಿಯೇ... nಆದರೆ ತೀವ್ರತರ ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ ಪರಿಸರದ ಮೇಲೆ ಮತ್ತು ವೈಯಕ್ತಿಕ ಜೀವನದ ಮೇಲೆ ಭಯಾನಕ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ... n1. ಇಲ್ಲಿರುವ ಜನಸಂಖ್ಯಾ ಸಾಂದ್ರತೆಗೆ ತಕ್ಕ ಉದ್ಯೋಗಾವಕಾಶ ಸೃಷ್ಟಿ ಕಷ್ಟ...n2. ಇಂಧನ ಮತ್ತು ವಿದ್ಯುತ್ ಪೂರೈಕೆಗೂ ಹೆಚ್ಚಿನ ಪರಿಸರ ನಾಶ ಅನಿವಾರ್ಯವಾಗಬಹುದು...n3. ಇಲ್ಲಿನ ರಾಜಕೀಯ ಸ್ವರೂಪ ಮತ್ತು ಭ್ರಷ್ಟಾಚಾರ ಎಷ್ಟು ನಾಚಿಕೆಗೇಡಿನದ್ದಾಗಿದೆಯೋ ಅಷ್ಟೇ ಹೀನವಾಗಿ ಇಲ್ಲಿನ ಸಾಮಾಜಿಕ ಪಿಡುಗುಗಳಿವೆ (ಜಾತಿ
Positive,Nijvaaglu sir.olle information kottidiri
Positive,Super video sir
Mixed feelings,ನಮ್ಮ ದೇಶ ಹಾಗೆ ಹೀಗೆ
Positive,ಈಗಲಾದರೂ ಜನ ರಾಜಕಾರಣವನ್ನ ಒದ್ದೋಡಿಸಿ
Positive,Avaru badlagabeku ivara badlagabeku annodu tappu modlu nav badlagbeku ekandre vote hakori nave matte avara gedda mele avaranna baioru nave nija ansidre like madi
Positive,Bro.... Suprb......ur voice is amazing....?!!!
Positive,Badekilla Pradeep voice
Negative,Daridra rajkaranadinda Kelsane sigtilla guru company factory yella muccho stitili idare
Positive,ಸರ್ ಈ ತರಹ  ಸ್ಪೀಚ್ ಬೇಕು  ಪ್ರತಿ ನಿತ್ಯ  ಇಂತಹ  ವೀಡಿಯೋಸ್ ಬೇಕು  ಸರ್  ತುಂಬಾ ಧನ್ಯವಾದಗಳು
Positive,ಸರ್ ನೀವು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಅರ್ಥ ಮಾಡ್ಸಿದಿರಿ ಆದ್ರೆ ನೀವು ಬರಿ ರಾಜಕೀಯದ್ದೇ 24 ಗಂಟೆ ತೋರಿಸ್ಥಿರೀ....ಅವರನ್ನ ಬಿಟ್ಟು ನಮ್ಮ್ ದೇಶದ  ರೈತರ ಬಗ್ಗೆ ಯೋಧರ ಬಗ್ಗೆ  ತಂತ್ರಜ್ಞಾನ ಮುಖಾಂತರ ನಮ್ಮ್ ದೇಶ ಉತ್ತಮ ಗೊಳ್ಳಬೇಕು ಅದನ್ನ ದಿನಾಲು ತೋರ್ಸಿ  ಆಗ ಮಾತ್ರ ನಮ್ ಜನಗಳು ಬಾದ್ಲ್ಆಗ್ತಾರೆ...
Positive,ತುಂಬಾ ಒಳ್ಳೆಯ ಮಾಹಿತಿ ನೀಡಿದ್ದೀರಿ ಸರ್ ಧನ್ಯವಾದಗಳು ನಿಮಗೆ
not-Kannada,Super super super
Positive,Sir pakka news edhu prradhana manthrri  modhe noddbeku ashtty sir...
Positive,Nam deshadali jati satre desha uddara agothe ....nChunavanne barli nive nodi gothagothe Hindu...Muslim abbbaaa halka rajkarnnigallu...
Negative,ಶೇಕಡ 100(%) ರಷ್ಟು viruses na China ಉತ್ಪನ್ನ ಮಾಡುತ್ತೆ.....
Negative,Jaathigalu ee deshada belavanigege athi dodda thodakaagide.
not-Kannada,Well said sir
Positive,ಇವನೊಬ್ಬನ ಮುಂದೆ ಕನ್ನಡದ ಎಲ್ಲಾ ಟೀವಿ ಚಾನಲ್ ಗಳು ಮಂಡಿ ಯೂರಿ ಕುಳಿತು ಕಲಿತುಕೊಳ್ಳಬೇಕು.
Mixed feelings,Bharatadalli vanchakarige gourava jasti.
Positive,Super sir nNijavaglu namma desha tumba hinde ede .n        Edakke namma deshed Rajkiya ne karna.
Positive,ಅಮರ್ ಅವರೇ ads ತುಂಬಾ ಜಾಸ್ತಿ ಆಯಿತು
Positive,ಮೋದಿ ಇನ್ನು ಹತ್ತು ವರ್ಷ ಪ್ರಧಾನಿಯಾದರೆ ಖಂಡಿತ  ಚೀನಾಗಿಂತ  ಮೊದಲು ನಮ್ಮ ಭಾರತ ಇರುತ್ತೆ ಸರ್
Negative,ಕಷ್ಟ ಪಟ್ಟು  ಸಾಲ ಸೋಲ ಮಾಡಿ ಕ೦ಪನಿ ಸ್ಥಾಪಿಸಿದ್ರು GST ಕಟ್ಸಿ ಕಟ್ಸಿ ದಿವಾಳಿ ಮಾಡ್ಸಿ ಬಿಡ್ತಾರೆ ಈ ರಾಜಕಾರಣಿಗಳು.
Negative,@Asif Shaikh hesru adru nettug tilkolo
Negative,Yar yar jasti nidde madthira nn
Positive,Nivu pan India film Madi sir nivu Nam sandalwood most handsome hunk
Positive,Nkn yan trailer guru maiye jumm anthu wow amazing
unknown state,Like Thalapathy Vijay Fans
Negative,ಚಿತ್ರದಲ್ಲಿ ಏನೋ ಇದೆ
Positive,ಡಿ ಬಾಸ್ ದಶ೯ನ್ ಸರ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ ಆಲ್ ದಿ ಬೆಸ್ಟ್
Positive,ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ ಕಡೆಯಿಂದ all tha best jai D Boss
not-Kannada,Movie quality superb
not-Kannada,To L ok I oooo Havana it ok poop ok ok look like to do ok I'll i
Negative,@Prajwal Kp r u mad guy?.
Positive,Superb... sandalwood Gentle man
Positive,ಅಭೀನಯ ಚಕ್ರವರ್ತಿ. ಕರುನಾಡ ಕನ್ಮಣಿ .ಅಭೀನಯ ಭಾರ್ಗವ.ಕನ್ನಡ ಕಲಾ ಕುಸುಮ.ಕರುನಾಡ ಸಿಂಹಾ.ಬಾದ್ಷಾ .ಕಿಚ್ಚಾ ಸುದೀಪ ಅಣ್ಣನ ಅಭೀಮಾನಿಗಳಿಂದ ಈ ಸಿನಿಮಾ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲಿ
Positive,ಕನ್ನಡದಲ್ಲಿ ಪ್ರತಿಭೆಗಳಿಗೆ ಕೊರತೆಯಿಲ್ಲ
Positive,Kiccha fans kade inda congratulations pajju
Positive,Karnataka janeteinda all the best movie ge olledagali
Mixed feelings,ಅಬ್ಬಾ ಏನ್ ಗುರು ಟ್ರೈಲರ್
not-Kannada,I am bigg fan prajwal sar fan. .....
Positive,Nice dialogue nan ondhu Sari sathidini enondu sala sayalla
Negative,E type movie na tamilali Vishal madidare mostly adara remake aadru aagirbahudu
Negative,Ok Bro.... Bt gurudeshpande avru tamilindane jasti movie na remake madtirodu..... Ok hego paapa nam prajwal ge ondu break sigli
Positive,ಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳಿಂದ all tha best
Positive,ಹೊಸ ಪ್ರಯೋಗ ಯಶಸ್ಸು ಸಿಗಲಿ.
Positive,Villan is khadak
Positive,ಅಭಿನಯ ಚಕ್ರವರ್ತಿ ಕಿಚ್ಚ ಸುದೀಪ್ ಅವರ ಕಡೆಯಿಂದ.. All tha best movi
Positive,ಎಲ್ಲಿ ವರೆಗು.ನಿವು ಟೈಟಲ್ ಕೆಳಿ ಸಿನಿಮಾ ಒಪ್ಪಿ ಕೊಳ್ಳುತ್ತಿರೊ.ಅಲ್ಲಿವರೆಗೆ ನಿಮ್ಮ ಯಶಸ್ಸಿನ ಬಾಗಿಲ ನಿಮ್ಮ ಪಕ್ಕದಲ್ಲಿ ಇರುತ್ತೆ ವಿನಃ ಅದು ತೆರೆಯಲ್ಲ.ಅಣ್ಣ ನಮ್ಮಂತ ಮಾಸ್ ಆಡಿಯನ್ಸ್ ಗೆnನಿವು ತುಂಬ ಒಳ್ಳೆಯ ನಟ..ಸ್ವಲ್ಪ ಎಚ್ಚರಿಕೆಯಿಂದ ಕಥೆನ ಸೆಲೆಕ್ಟ್ ಮಾಡಿ..ನಿಮಗೆ ಕಂಡಿತ ಒಳ್ಳೆಯದಾಗುತ್ತೆ..
not-Kannada,జై డి బాస్ అభిమాని
Positive,ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ  All the best....
not-Kannada,D BOOS FANS ALL THE BEST
Positive,D ಬಾಸ್ ಅಭಿಮಾನಿ ಕಡಿಂದ ಆಲ್ ದ ಬೆಸ್ಟ್
Positive,ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳು ಕಡೆ ಇಂದ all the best ...
unknown state,Kiccha Sudeep sir Fans Like Here
Positive,ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳಿಂದ ಶುಭ ಹಾರೈಕೆಗಳು
Negative,Shaata daagar fans
Negative,@Mahesh Babu gandu sulemagane.....urko....
Negative,@Mahesh Babu sule magne
Negative,@Mahesh Babu ninu Kalasipalya Sule fan alwa
unknown state,ABHINAYA CHAKRAVARTHI KICCHA SUDEEP FANS Like HERE
Positive,D.boss fans kade doddadagi wel come madtivi sir
Positive,D.boss kade inda dodda wel come madtivi
Positive,Super Jai D.Boss
Positive,#ಕನ್ನಡಿಗರು ಲೈಕ್ ಮಾಡಿ ಪ್ಲೀಸ್
not-Kannada,Love you boss super
Positive,ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು ಲೈಕ್ ಮಾಡಿ
unknown state,@Chandra kanth naa siggappu manithan
Positive,Prajju yav dress hakudru super aage kantane ..
not-Kannada,looks promising
Positive,sir nivu thumba olle talent  iruva actor swalpa deha kammi madi modalnage stayilish agi idre nivu modalinage form ge barthira
unknown state,Yenta mat andi yappa
unknown state,@SANGMESH NADVINMANI y bro
Positive,ಕನ್ನಡದಲ್ಲಿ ಹೊಸ ಪ್ರಯತ್ನಕ್ಕೆ ಒಳ್ಳೆದಾಗಲಿ
Positive,Jai D Boss
Positive,ಕಲರ್ ಫುಲ್ ಆಗಿದೆ
Positive,ಡಿಬಾಸ್ ಭಕ್ತರ ಕಡೆಯಿಂದ   ಶುಭಾಶಯಗಳು
unknown state,Rocking star Yash fans like here
Positive,Just Woww  Super Prajju  anna!! Gud luck
Positive,niddeburak thumba ne strong iddane guru
